username,created_at_as_str,uri,api,unique_resource_name,unique_resource_id
Tirth_310,2022-05-13 05:13:06.796067,/task-page/14/6/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 3,TaskMap|200
mohitfageria_261,2022-05-13 05:14:57.042072,/task-page/14/4/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 2,TaskMap|195
mohitfageria_261,2022-05-13 05:15:00.164184,/task-page/14/4/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:16:02.807047,/api/feedback/196,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:16:02.924512,/,ACCESSED DASHBOARD,NONE,NONE
mohitfageria_261,2022-05-13 05:16:14.067234,/situation/14/4/3,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:16:14.189492,/task-page/14/4/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:16:29.020403,/task-page/14/4/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:16:49.998862,/api/feedback/196,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:16:50.153549,/,ACCESSED DASHBOARD,NONE,NONE
mohitfageria_261,2022-05-13 05:16:55.855826,/situation/14/4/3,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:16:55.973914,/task-page/14/4/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:17:20.625584,/task-page/14/4/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:17:39.379024,/task-page/14/4/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:17:45.076819,/task-page/14/4/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:18:27.690357,/api/feedback/196,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 3,TaskMap|196
mohitfageria_261,2022-05-13 05:18:27.810801,/,ACCESSED DASHBOARD,NONE,NONE
mohitfageria_261,2022-05-13 05:18:27.883841,/,ACCESSED DASHBOARD,NONE,NONE
mohitfageria_261,2022-05-13 05:18:33.190812,/situation/14/6/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 1,TaskMap|192
mohitfageria_261,2022-05-13 05:18:33.368243,/task-page/14/6/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 1,TaskMap|192
mohitfageria_261,2022-05-13 05:20:53.110509,/api/feedback/192,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 1,TaskMap|192
mohitfageria_261,2022-05-13 05:20:53.213508,/task-page/14/6/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 2,TaskMap|197
mohitfageria_261,2022-05-13 05:21:55.857257,/api/feedback/197,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 2,TaskMap|197
mohitfageria_261,2022-05-13 05:21:55.969343,/task-page/14/6/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 3,TaskMap|200
mohitfageria_261,2022-05-13 05:25:49.543330,/api/feedback/200,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 3,TaskMap|200
mohitfageria_261,2022-05-13 05:25:49.650154,/task-page/14/6/4,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 6 | Title - Career Passion Curation-Day 4,TaskMap|198
yogesh_867,2022-05-13 05:26:42.519538,/api/mark_resource_visited/375,POSTED RESOURCE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1 | Understanding Financial Markets (Watch Videos of all Weeks) | mandatory= True,Resource|375
mohitfageria_261,2022-05-13 05:31:20.742532,/,ACCESSED DASHBOARD,NONE,NONE
vaibhav_151,2022-05-13 05:50:51.006307,/,ACCESSED DASHBOARD,NONE,NONE
vaibhav_151,2022-05-13 05:51:19.857069,/situation/1/7/1,ACCESSED SITUATION,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
vaibhav_151,2022-05-13 05:51:20.179813,/task-page/1/7/1,ACCESSED TASK_PAGE,Type - CAREER | Field - TechnologyTrack - Evaluation Project | Ram Bansal-Week 7 | Title - Data and Analytics-Day 1,TaskMap|177
ritesh_30,2022-05-13 06:03:14.868988,/,ACCESSED DASHBOARD,NONE,NONE
ritesh_30,2022-05-13 06:03:22.174039,/situation/14/1/3,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
ritesh_30,2022-05-13 06:03:22.316897,/task-page/14/1/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
atharva_487,2022-05-13 06:07:34.509846,/,ACCESSED DASHBOARD,NONE,NONE
atharva_487,2022-05-13 06:07:42.387360,/situation/2/6/1,ACCESSED SITUATION,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
atharva_487,2022-05-13 06:07:42.499243,/task-page/2/6/1,ACCESSED TASK_PAGE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1,TaskMap|146
atharva_487,2022-05-13 06:07:52.462526,/api/mark_resource_visited/375,POSTED RESOURCE,Type - CAREER | Field - Business ManagementTrack - Evaluation Project | Ram Bansal-Week 6 | Title - Finance-Day 1 | Understanding Financial Markets (Watch Videos of all Weeks) | mandatory= True,Resource|375
rajg_212,2022-05-13 06:13:38.866758,/,ACCESSED DASHBOARD,NONE,NONE
rajg_212,2022-05-13 06:13:57.209908,/situation/14/2/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
rajg_212,2022-05-13 06:13:57.428612,/task-page/14/2/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
rajg_212,2022-05-13 06:14:19.970709,/situation/14/2/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
rajg_212,2022-05-13 06:14:20.120367,/task-page/14/2/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
rajg_212,2022-05-13 06:14:23.341071,/task-page/14/2/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 2,TaskMap|199
Shivji_14,2022-05-13 06:16:32.776368,/,ACCESSED DASHBOARD,NONE,NONE
Shivji_14,2022-05-13 06:16:37.374756,/situation/14/1/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 1,TaskMap|182
Shivji_14,2022-05-13 06:16:37.606243,/task-page/14/1/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 1,TaskMap|182
ritesh_30,2022-05-13 06:16:56.463719,/api/feedback/193,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
ritesh_30,2022-05-13 06:16:56.578727,/,ACCESSED DASHBOARD,NONE,NONE
ritesh_30,2022-05-13 06:16:56.708994,/,ACCESSED DASHBOARD,NONE,NONE
Shivji_14,2022-05-13 06:17:24.903264,/api/feedback/182,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 1,TaskMap|182
Shivji_14,2022-05-13 06:17:25.036148,/task-page/14/1/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 2,TaskMap|191
rajg_212,2022-05-13 06:17:53.821050,/api/feedback/199,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 2,TaskMap|199
rajg_212,2022-05-13 06:17:53.956407,/task-page/14/2/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 3,TaskMap|187
rajg_212,2022-05-13 06:19:35.452047,/api/feedback/187,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 3,TaskMap|187
rajg_212,2022-05-13 06:19:35.552085,/task-page/14/2/4,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 4,TaskMap|188
Shivji_14,2022-05-13 06:19:44.542922,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 2,TaskMap|191
Shivji_14,2022-05-13 06:19:44.640700,/task-page/14/1/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:20:17.874864,/api/feedback/193,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:20:18.068747,/,ACCESSED DASHBOARD,NONE,NONE
Shivji_14,2022-05-13 06:20:26.881502,/situation/14/1/3,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:20:27.012401,/task-page/14/1/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:20:52.872107,/situation/14/1/3,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:20:53.001196,/task-page/14/1/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:21:06.417847,/,ACCESSED DASHBOARD,NONE,NONE
Shivji_14,2022-05-13 06:21:19.614999,/situation/14/1/3,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:21:19.806730,/task-page/14/1/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:21:30.783670,/api/feedback/193,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
Shivji_14,2022-05-13 06:21:30.829011,/,ACCESSED DASHBOARD,NONE,NONE
Shivji_14,2022-05-13 06:21:30.972880,/,ACCESSED DASHBOARD,NONE,NONE
Shivji_14,2022-05-13 06:21:38.217972,/situation/14/2/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
Shivji_14,2022-05-13 06:21:38.442524,/task-page/14/2/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
rajg_212,2022-05-13 06:23:15.697334,/api/feedback/187,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 3,TaskMap|187
rajg_212,2022-05-13 06:23:15.810211,/task-page/14/2/4,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 4,TaskMap|188
rajg_212,2022-05-13 06:24:17.354713,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 4,TaskMap|188
rajg_212,2022-05-13 06:24:17.526249,/,ACCESSED DASHBOARD,NONE,NONE
rajg_212,2022-05-13 06:24:28.638584,/situation/14/2/3,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 3,TaskMap|187
rajg_212,2022-05-13 06:24:28.784792,/task-page/14/2/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 3,TaskMap|187
rajg_212,2022-05-13 06:24:35.461861,/task-page/14/2/4,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 4,TaskMap|188
rajg_212,2022-05-13 06:25:02.161888,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 4,TaskMap|188
rajg_212,2022-05-13 06:25:02.317223,/,ACCESSED DASHBOARD,NONE,NONE
rajg_212,2022-05-13 06:25:02.486307,/,ACCESSED DASHBOARD,NONE,NONE
rajg_212,2022-05-13 06:25:13.073183,/situation/14/3/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 1,TaskMap|189
rajg_212,2022-05-13 06:25:13.270223,/task-page/14/3/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 1,TaskMap|189
rajg_212,2022-05-13 06:29:59.903343,/api/feedback/189,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 1,TaskMap|189
rajg_212,2022-05-13 06:30:00.081682,/task-page/14/3/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 2,TaskMap|190
rajg_212,2022-05-13 06:34:21.397943,/api/feedback/190,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 2,TaskMap|190
rajg_212,2022-05-13 06:34:21.498138,/task-page/14/3/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 3,TaskMap|194
rajg_212,2022-05-13 06:35:43.656556,/api/feedback/194,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 3,TaskMap|194
rajg_212,2022-05-13 06:35:43.813709,/,ACCESSED DASHBOARD,NONE,NONE
rajg_212,2022-05-13 06:36:04.592686,/situation/14/3/3,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 3,TaskMap|194
rajg_212,2022-05-13 06:36:04.755402,/task-page/14/3/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 3,TaskMap|194
rajg_212,2022-05-13 06:36:22.679327,/api/feedback/194,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 3,TaskMap|194
rajg_212,2022-05-13 06:36:22.725492,/,ACCESSED DASHBOARD,NONE,NONE
rajg_212,2022-05-13 06:36:22.806998,/,ACCESSED DASHBOARD,NONE,NONE
rajg_212,2022-05-13 06:36:32.580000,/situation/14/4/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 1,TaskMap|185
rajg_212,2022-05-13 06:36:32.810836,/task-page/14/4/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 1,TaskMap|185
rajg_212,2022-05-13 06:58:50.789210,/situation/14/4/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 1,TaskMap|185
rajg_212,2022-05-13 06:58:51.040385,/task-page/14/4/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 4 | Title - The Power of Caring Community-Day 1,TaskMap|185
ritesh_30,2022-05-13 07:22:03.113094,/,ACCESSED DASHBOARD,NONE,NONE
ritesh_30,2022-05-13 07:22:17.624606,/situation/14/2/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
ritesh_30,2022-05-13 07:22:17.829859,/task-page/14/2/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
ritesh_30,2022-05-13 07:29:49.642284,/api/question-input,POSTED ONBOARDING_QUESTION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1 | Dare 2 Dream | Mandatory = True,Action|112
ritesh_30,2022-05-13 07:29:57.524854,/api/feedback/183,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 1,TaskMap|183
ritesh_30,2022-05-13 07:29:57.625665,/task-page/14/2/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 2,TaskMap|199
kajal_72,2022-05-13 07:30:05.511385,/,ACCESSED DASHBOARD,NONE,NONE
kajal_72,2022-05-13 07:30:18.172909,/situation/14/3/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 1,TaskMap|189
kajal_72,2022-05-13 07:30:18.472095,/task-page/14/3/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 1,TaskMap|189
kajal_72,2022-05-13 07:32:10.964888,/situation/14/3/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 1,TaskMap|189
kajal_72,2022-05-13 07:32:11.268460,/task-page/14/3/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 3 | Title - Dream College Life Realisation-Day 1,TaskMap|189
ritesh_30,2022-05-13 07:36:15.713491,/api/feedback/199,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 2,TaskMap|199
ritesh_30,2022-05-13 07:36:15.809599,/task-page/14/2/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 3,TaskMap|187
ritesh_30,2022-05-13 07:43:23.460220,/api/feedback/187,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 3,TaskMap|187
ritesh_30,2022-05-13 07:43:23.553981,/task-page/14/2/4,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 4,TaskMap|188
ritesh_30,2022-05-13 07:50:23.821174,/api/feedback/188,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 2 | Title - Dream College Life Exploration-Day 4,TaskMap|188
ritesh_30,2022-05-13 07:50:24.015799,/,ACCESSED DASHBOARD,NONE,NONE
mohitrajbhar49_38,2022-05-13 07:52:58.373616,/,ACCESSED DASHBOARD,NONE,NONE
mohitrajbhar49_38,2022-05-13 07:53:22.051163,/situation/12/12/2,ACCESSED SITUATION,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 12 | Title - Frontend II-Day 2,TaskMap|175
mohitrajbhar49_38,2022-05-13 07:53:22.363277,/task-page/12/12/2,ACCESSED TASK_PAGE,Type - CAREER | Field - Technology (Level 2)Track - Deep Dive Curriculum | Himanshu Gupta-Week 12 | Title - Frontend II-Day 2,TaskMap|175
neha_74,2022-05-13 08:19:32.986815,/,ACCESSED DASHBOARD,NONE,NONE
neha_74,2022-05-13 08:19:38.363064,/situation/14/1/1,ACCESSED SITUATION,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 1,TaskMap|182
neha_74,2022-05-13 08:19:38.639403,/task-page/14/1/1,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 1,TaskMap|182
neha_74,2022-05-13 08:19:41.014840,/task-page/14/1/2,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 2,TaskMap|191
neha_74,2022-05-13 08:20:00.596670,/api/feedback/191,POSTED FEEDBACK_FOR_GOAL,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 2,TaskMap|191
neha_74,2022-05-13 08:20:00.749340,/task-page/14/1/3,ACCESSED TASK_PAGE,Type - ONBOARDING | Field - Mindset DevelopmentTrack - Beginning of Exploration | Vedant Panchal-Week 1 | Title - College Life Crisis exploration-Day 3,TaskMap|193
